CREATION_DATE,Sales_Channel,Party_Name,Account_Number,Account_Name,Order_Number,Order_Line_Id,Item_Cat_New,SKU,List_Price,Total_Discount,Discount_Sub_Category_1,Discount_Sub_Category_2,Discount_Sub_Category_3,Gross_Sales,Cost_of_Goods_Sold,Other_Cost_of_Goods_Sold,Gross_Margin,Total_Units_sold,Creation_Date_Only,Creation_Time
2025-01-17 15:16:50,Sales Channel 6,Party 1741,1007680,Customer Name1559,203039706,11100384,Item Category27,SKU435,2308,-295.84,-295.8399963,0,0,2012.16,-1536.364,-17.68,458.116,1,2025-01-17,15:16:50
2025-01-20 22:16:01,Sales Channel 4,Party 3352,1007689,Customer Name5519,202504967,11100385,Item Category34,SKU918,732,0,0,0,0,732,-419.568,-54.36,258.072,1,2025-01-20,22:16:01
2025-01-24 18:14:44,Sales Channel 6,Party 1741,1007680,Customer Name1559,202586404,11100386,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-01-24,18:14:44
2025-01-15 15:12:29,Sales Channel 6,Party 2009,1010669,Customer Name425,202925659,11100387,Item Category94,SKU2772,2436,-288,0,-288,0,2148,-1430.909,-163.44,553.651,1,2025-01-15,15:12:29
2025-02-05 15:18:51,Sales Channel 4,Party 2485,1007164,Customer Name3574,202580838,11100388,Item Category82,SKU158,804,0,0,0,0,804,-174.8,-28.04,601.16,1,2025-02-05,15:18:51
2025-01-25 08:09:34,Sales Channel 4,Party 2322,1003612,Customer Name1721,203058782,11100389,Item Category33,SKU833,20400,0,0,0,0,20400,-14847.79,-1328,4224.21,10,2025-01-25,08:09:34
2025-02-05 08:10:57,Sales Channel 4,Party 1741,1007968,Customer Name4659,202698549,11100390,Item Category102,SKU1173,1404,-24.6,-24.60000038,0,0,1379.4,-1184.463,50.96,245.897,1,2025-02-05,08:10:57
2025-01-02 15:17:45,Sales Channel 6,Party 1741,1007680,Customer Name1559,202685256,11100391,Item Category25,SKU916,2580,-953,-953,0,0,1627,-1142.557,72.48,556.923,1,2025-01-02,15:17:45
2025-01-21 11:07:38,Sales Channel 6,Party 2009,1003971,Customer Name623,202502699,11100392,Item Category87,SKU2694,8768,-196,0,-196,0,8572,-7023.097,641.16,2190.063,1,2025-01-21,11:07:38
2025-02-06 22:12:10,Sales Channel 6,Party 1117,1011130,Customer Name5906,202873673,11100393,Item Category53,SKU2033,3440,-1131.32,-1131.319946,0,0,2308.68,-1656.194,-185,467.486,1,2025-02-06,22:12:10
2025-01-14 22:16:07,Sales Channel 4,Party 139,1008804,Customer Name1556,202993369,11100394,Item Category68,SKU1755,1808,0,0,0,0,1808,-566.96,-114.28,1126.76,1,2025-01-14,22:16:07
2025-01-14 18:14:20,Sales Channel 4,Party 1741,1007968,Customer Name4659,203053424,11100395,Item Category111,SKU2641,3328,-58.24,-58.24000168,0,0,3269.76,-1361.109,-84.68,1823.971,1,2025-01-14,18:14:20
2025-01-09 15:14:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202699915,11100396,Item Category1,SKU421,948,-16.6,-16.60000038,0,0,931.4,-635.38,133,429.02,1,2025-01-09,15:14:18
2025-01-07 08:12:02,Sales Channel 6,Party 1741,1007680,Customer Name1559,202472552,11100397,Item Category34,SKU2444,1168,-413.44,-413.4400024,0,0,754.56,-520.017,-59.12,175.423,1,2025-01-07,08:12:02
2025-02-25 18:14:39,Sales Channel 4,Party 607,1010335,Customer Name5003,202606278,11100398,Item Category94,SKU304,2740,0,0,0,0,2740,-1764.548,-131.76,843.692,1,2025-02-25,18:14:39
2025-01-09 22:18:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202402672,11100399,Item Category25,SKU2237,2216,-793.36,-793.3599854,0,0,1422.64,-1107.88,74.52,389.28,1,2025-01-09,22:18:28
2025-01-22 08:11:28,Sales Channel 4,Party 3232,1007414,Customer Name1918,202710711,11100400,Item Category102,SKU126,1540,0,0,0,0,1540,-1194.489,50.96,396.471,1,2025-01-22,08:11:28
2025-01-03 15:16:26,Sales Channel 4,Party 2642,1007001,Customer Name3256,202604486,11100401,Item Category33,SKU1220,2520,0,0,0,0,2520,-1547.031,-127.36,845.609,1,2025-01-03,15:16:26
2025-02-12 15:12:26,Sales Channel 6,Party 1741,1007680,Customer Name1559,202692350,11100402,Item Category87,SKU1612,11968,-3259.12,-3259.120117,0,0,8708.88,-8736.102,465.44,438.218,1,2025-02-12,15:12:26
2025-02-20 08:15:49,Sales Channel 4,Party 2765,1005635,Customer Name4674,202545074,11100403,Item Category87,SKU1257,49280,0,0,0,0,49280,-45510.6,4155.48,7924.88,7,2025-02-20,08:15:49
2025-02-18 08:12:21,Sales Channel 6,Party 1741,1007680,Customer Name1559,202555247,11100404,Item Category27,SKU333,3360,-860.52,-860.5200195,0,0,2499.48,-1783.106,-53.8,662.574,1,2025-02-18,08:12:21
2025-01-17 08:27:12,Sales Channel 6,Party 1741,1007680,Customer Name1559,202999827,11100405,Item Category94,SKU2466,7648,-1226.4,-1226.400024,0,0,6421.6,-3131.481,-241.6,3048.519,1,2025-01-17,08:27:12
2025-01-10 18:10:40,Sales Channel 6,Party 3214,1002791,Customer Name5243,202655534,11100406,Item Category5,SKU344,7816,-3084,-3084,0,0,4732,-1813.713,-228.36,2689.927,1,2025-01-10,18:10:40
2025-02-25 15:16:30,Sales Channel 6,Party 1741,1007680,Customer Name1559,202581211,11100407,Item Category34,SKU1921,1508,-584.48,-584.4799805,0,0,923.52,-499.962,-62.72,360.838,1,2025-02-25,15:16:30
2025-02-03 18:18:19,Sales Channel 4,Party 2575,1007483,Customer Name2443,203013962,11100408,Item Category114,SKU1842,960,0,0,0,0,960,-434.203,-76.8,448.997,20,2025-02-03,18:18:19
2025-01-02 08:06:53,Sales Channel 6,Party 1741,1007680,Customer Name1559,202466898,11100409,Item Category62,SKU1980,3296,-1169.88,-1169.880005,0,0,2126.12,-1512.004,61.24,675.356,1,2025-01-02,08:06:53
2025-01-31 11:08:21,Sales Channel 6,Party 2709,1012459,Customer Name823,202696674,11100410,Item Category52,SKU2448,15312,-44,0,-968,0,14344,-7754.437,-440.88,6148.683,22,2025-01-31,11:08:21
2025-02-17 22:20:02,Sales Channel 4,Party 755,1009831,Customer Name4856,202633279,11100411,Item Category1,SKU2209,80,0,0,0,0,80,-73.737,-10.68,-4.417,1,2025-02-17,22:20:02
2025-01-30 08:11:15,Sales Channel 6,Party 146,1011633,Customer Name552,202711572,11100412,Item Category27,SKU1394,2228,0,0,0,0,2228,-857.493,-139.24,1231.267,1,2025-01-30,08:11:15
2025-01-21 08:10:52,Sales Channel 6,Party 1741,1007680,Customer Name1559,202766633,11100413,Item Category34,SKU2444,1168,-413.44,-413.4400024,0,0,754.56,-520.017,-59.12,175.423,1,2025-01-21,08:10:52
2025-01-07 22:13:46,Sales Channel 6,Party 1741,1007680,Customer Name1559,202689322,11100414,Item Category34,SKU171,1508,-584.48,-584.4799805,0,0,923.52,-499.909,-62.72,360.891,1,2025-01-07,22:13:46
2025-02-05 08:10:57,Sales Channel 6,Party 1741,1007680,Customer Name1559,202752069,11100415,Item Category94,SKU1233,3548,-1032.8,-1032.800049,0,0,2515.2,-1918.915,-131.76,464.525,1,2025-02-05,08:10:57
2025-02-05 22:13:05,Sales Channel 6,Party 1741,1007680,Customer Name1559,202999790,11100416,Item Category60,SKU2002,3696,-363.36,-363.3599854,0,0,3332.64,-1510.453,-204.12,1618.067,1,2025-02-05,22:13:05
2025-02-26 08:10:59,Sales Channel 6,Party 1741,1007680,Customer Name1559,202936488,11100417,Item Category25,SKU258,2580,-1055.16,-1055.160034,0,0,1524.84,-1194.42,72.48,402.9,1,2025-02-26,08:10:59
2025-02-11 18:14:42,Sales Channel 6,Party 2662,1011755,Customer Name3889,203043773,11100418,Item Category87,SKU1809,67160,-2712,-5040,-22080,0,40040,-28627.807,-5305.6,6106.593,10,2025-02-11,18:14:42
2025-01-31 22:20:12,Sales Channel 6,Party 1302,1014305,Customer Name463,203039319,11100419,Item Category102,SKU1497,1924,0,0,0,0,1924,-1188.061,50.96,786.899,1,2025-01-31,22:20:12
2025-01-31 11:07:53,Sales Channel 6,Party 2965,1011148,Customer Name281,202431658,11100420,Item Category75,SKU2423,1024,-189,-34,-344,0,646,-328.183,-32.48,285.337,2,2025-01-31,11:07:53
2025-01-14 22:17:07,Sales Channel 6,Party 1741,1007680,Customer Name1559,202914350,11100421,Item Category33,SKU152,2644,-722.24,-722.2399902,0,0,1921.76,-1432.433,-132.8,356.527,1,2025-01-14,22:17:07
2025-02-06 08:11:12,Sales Channel 4,Party 278,1002466,Customer Name6348,202623373,11100422,Item Category48,SKU1913,9204,-1840.8,-188.8000031,-1652,0,7363.2,-2395.516,-172.04,4795.644,1,2025-02-06,08:11:12
2025-01-18 08:14:53,Sales Channel 4,Party 2650,1003024,Customer Name4526,203055340,11100423,Item Category27,SKU1730,17440,0,0,0,0,17440,-13071.698,35.84,4404.142,8,2025-01-18,08:14:53
2025-01-28 12:12:27,Sales Channel 4,Party 3450,1005090,Customer Name7062,202815475,11100424,Item Category94,SKU2345,4500,0,0,0,0,4500,-3300.021,-490.32,709.659,3,2025-01-28,12:12:27
2025-02-05 15:18:51,Sales Channel 6,Party 893,1003324,Customer Name1087,202733462,11100425,Item Category104,SKU1959,2620,-885.28,-885.2800293,0,0,1734.72,-915.73,-187,631.99,1,2025-02-05,15:18:51
2025-01-10 08:12:56,Sales Channel 4,Party 278,1006449,Customer Name6216,202658752,11100426,Item Category104,SKU2025,41256,-632,-11376,0,0,29880,-15721.91,-3175.92,10982.17,18,2025-01-10,08:12:56
2025-02-14 18:14:41,Sales Channel 6,Party 1741,1007680,Customer Name1559,202689515,11100427,Item Category62,SKU476,3696,-854.64,-854.6400146,0,0,2841.36,-1811.842,47.96,1077.478,1,2025-02-14,18:14:41
2025-02-07 18:10:57,Sales Channel 6,Party 2009,1003971,Customer Name623,202528132,11100428,Item Category34,SKU596,2108,0,0,0,0,2108,-1190.617,-70.92,846.463,1,2025-02-07,18:10:57
2025-01-28 15:11:57,Sales Channel 4,Party 1106,1007351,Customer Name951,202543870,11100429,Item Category123,SKU936,4744,-184,0,-184,0,4560,-1127.879,-86.52,3345.601,1,2025-01-28,15:11:57
2025-02-28 15:18:10,Sales Channel 4,Party 278,1011153,Customer Name7116,202412276,11100430,Item Category52,SKU734,3272,-81.8,-81.80000305,0,0,3190.2,-529.342,-50.08,2610.778,1,2025-02-28,15:18:10
2025-02-28 08:15:14,Sales Channel 6,Party 2574,1007269,Customer Name6604,202991637,11100431,Item Category52,SKU1697,1364,-13.64,-13.64000034,0,0,1350.36,-411.993,-51.64,886.727,1,2025-02-28,08:15:14
2025-01-08 22:15:11,Sales Channel 6,Party 1741,1007680,Customer Name1559,202939009,11100432,Item Category27,SKU2759,2768,-755.84,-755.8400269,0,0,2012.16,-1633.848,7.36,385.672,1,2025-01-08,22:15:11
2025-01-23 08:13:16,Sales Channel 6,Party 1741,1007680,Customer Name1559,202602727,11100433,Item Category6,SKU973,6428,-112.52,-112.5199966,0,0,6315.48,-3259.272,-459.84,2596.368,1,2025-01-23,08:13:16
2025-01-08 15:13:59,Sales Channel 6,Party 2035,1011959,Customer Name7472,202479222,11100434,Item Category52,SKU1697,1364,0,0,0,0,1364,-411.993,-51.64,900.367,1,2025-01-08,15:13:59
2025-01-15 15:13:13,Sales Channel 6,Party 1741,1007680,Customer Name1559,203020901,11100435,Item Category104,SKU116,2056,-456.52,-456.519989,0,0,1599.48,-873.584,-187,538.896,1,2025-01-15,15:13:13
2025-02-18 11:07:36,Sales Channel 6,Party 194,1006776,Customer Name2587,202971272,11100436,Item Category102,SKU126,174943.4375,-81.36,-10251.36035,0,0,164692.078,-150505.589,6420.96,20607.451,126,2025-02-18,11:07:36
2025-01-15 08:26:38,Sales Channel 6,Party 1741,1007680,Customer Name1559,202476512,11100437,Item Category87,SKU1999,9692,-3922.76,-3922.76001,0,0,5769.24,-7111.484,641.16,-701.084,1,2025-01-15,08:26:38
2025-01-30 08:11:23,Sales Channel 4,Party 278,1009166,Customer Name5695,202649482,11100438,Item Category62,SKU317,3836,-1519.4,-59.40000153,-1460,0,2316.6,-1735.56,47.96,629,1,2025-01-30,08:11:23
2025-01-10 22:13:22,Sales Channel 6,Party 1741,1007680,Customer Name1559,202648825,11100439,Item Category115,SKU1396,4220,-380.4,-380.3999939,0,0,3839.6,-2081.598,-335.16,1422.842,1,2025-01-10,22:13:22
2025-02-04 18:12:44,Sales Channel 6,Party 2009,1003971,Customer Name623,202525051,11100440,Item Category28,SKU426,5596,0,0,0,0,5596,-2339.689,-173.84,3082.471,1,2025-02-04,18:12:44
2025-01-23 22:21:27,Sales Channel 6,Party 1741,1007680,Customer Name1559,202491565,11100441,Item Category62,SKU557,3448,-60.36,-60.36000061,0,0,3387.64,-1683.608,47.96,1751.992,1,2025-01-23,22:21:27
2025-01-31 15:11:10,Sales Channel 4,Party 1933,1004587,Customer Name4998,202627984,11100442,Item Category25,SKU258,1960,0,0,0,0,1960,-1194.42,72.48,838.06,1,2025-01-31,15:11:10
2025-02-13 15:16:10,Sales Channel 6,Party 1741,1007680,Customer Name1559,202918618,11100443,Item Category87,SKU4,7928,-2481.04,-2481.040039,0,0,5446.96,-3905.989,-539.48,1001.491,1,2025-02-13,15:16:10
2025-01-14 18:13:48,Sales Channel 4,Party 1579,1000171,Customer Name6518,202420801,11100444,Item Category102,SKU1754,67080,-668,0,-20040,0,47040,-36133.884,1328.4,12234.516,30,2025-01-14,18:13:48
2025-02-21 08:13:20,Sales Channel 4,Party 192,1000649,Customer Name3328,202751155,11100445,Item Category61,SKU2257,8640,0,0,0,0,8640,-5616.458,-368.52,2655.022,3,2025-02-21,08:13:20
2025-02-08 08:10:18,Sales Channel 6,Party 1741,1007680,Customer Name1559,202658363,11100446,Item Category94,SKU2704,2808,-548.28,-548.2800293,0,0,2259.72,-1502.955,-163.44,593.325,1,2025-02-08,08:10:18
2025-02-13 08:13:45,Sales Channel 6,Party 1917,1000252,Customer Name4531,202816453,11100447,Item Category27,SKU1990,3932,-1428,-1428,0,0,2504,-1792.569,-53.8,657.631,1,2025-02-13,08:13:45
2025-01-31 08:14:14,Sales Channel 6,Party 2009,1003971,Customer Name623,202915462,11100448,Item Category50,SKU697,2528,0,0,0,0,2528,-1088.727,-89.56,1349.713,1,2025-01-31,08:14:14
2025-01-09 15:13:36,Sales Channel 6,Party 1741,1013099,Customer Name4282,202868033,11100449,Item Category33,SKU152,2644,-791.68,-791.6799927,0,0,1852.32,-1432.433,-132.8,287.087,1,2025-01-09,15:13:36
2025-01-05 11:05:42,Sales Channel 6,Party 2009,1003971,Customer Name623,202789523,11100450,Item Category27,SKU2312,2744,-156,0,-156,0,2588,-1628.993,7.36,966.367,1,2025-01-05,11:05:42
2025-01-27 15:11:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202759081,11100451,Item Category104,SKU1959,2348,-555.92,-555.9199829,0,0,1792.08,-915.73,-187,689.35,1,2025-01-27,15:11:28
2025-01-27 15:11:28,Sales Channel 6,Party 1741,1007680,Customer Name1559,202750971,11100452,Item Category115,SKU2029,4536,-358.44,-358.4400024,0,0,4177.56,-2191.998,-335.16,1650.402,1,2025-01-27,15:11:28
2025-02-25 08:16:35,Sales Channel 6,Party 1741,1007680,Customer Name1559,202452970,11100453,Item Category53,SKU2326,3548,-966,-966,0,0,2582,-1755.105,-209.44,617.455,1,2025-02-25,08:16:35
2025-02-20 15:11:24,Sales Channel 6,Party 1741,1007680,Customer Name1559,202858043,11100454,Item Category104,SKU1959,2348,-555.92,-555.9199829,0,0,1792.08,-915.73,-187,689.35,1,2025-02-20,15:11:24
2025-02-24 15:13:50,Sales Channel 6,Party 1741,1007680,Customer Name1559,202455259,11100455,Item Category97,SKU872,7640,-1866.84,-1866.839966,0,0,5773.16,-3144.567,-240.32,2388.273,1,2025-02-24,15:13:50
2025-02-06 11:07:19,Sales Channel 6,Party 2858,1001163,Customer Name615,202614612,11100456,Item Category33,SKU2111,7668,-474.48,-1423.439941,0,0,6244.56,-4039.208,-398.4,1806.952,3,2025-02-06,11:07:19
2025-02-11 22:25:16,Sales Channel 6,Party 1741,1007680,Customer Name1559,202999295,11100457,Item Category73,SKU2558,4056,-892.36,-892.3599854,0,0,3163.64,-1974.382,5.4,1194.658,1,2025-02-11,22:25:16
2025-01-29 08:12:34,Sales Channel 6,Party 1302,1014305,Customer Name463,202654913,11100458,Item Category117,SKU62,13152,0,0,0,0,13152,-3814.199,-291.92,9045.881,1,2025-01-29,08:12:34
2025-01-28 08:16:18,Sales Channel 4,Party 2905,1002236,Customer Name5330,202569821,11100459,Item Category27,SKU68,13560,0,0,0,0,13560,-10210.816,26.88,3376.064,6,2025-01-28,08:16:18
2025-01-11 08:19:22,Sales Channel 6,Party 371,1002003,Customer Name5359,202417099,11100460,Item Category34,SKU2883,11840,-754.96,-3774.800049,0,0,8065.2,-3410.286,-326.4,4328.514,5,2025-01-11,08:19:22
2025-01-30 22:19:03,Sales Channel 6,Party 1741,1007680,Customer Name1559,202731969,11100461,Item Category60,SKU1027,2276,-342.44,-342.4400024,0,0,1933.56,-1091.662,-164.84,677.058,1,2025-01-30,22:19:03
2025-01-16 08:16:05,Sales Channel 4,Party 3616,1014056,Customer Name2087,202406416,11100462,Item Category104,SKU2559,1316,0,0,0,0,1316,-910.575,-187,218.425,1,2025-01-16,08:16:05
2025-02-12 08:17:27,Sales Channel 6,Party 2009,1003971,Customer Name623,202822790,11100463,Item Category114,SKU1493,324,0,0,0,0,324,-100.24,-11.64,212.12,1,2025-02-12,08:17:27
2025-01-16 15:17:48,Sales Channel 4,Party 2063,1005108,Customer Name723,202536828,11100464,Item Category62,SKU398,6300,-537.6,-117.5999985,-420,0,5762.4,-2481.041,-23.32,3258.039,1,2025-01-16,15:17:48
2025-01-29 08:12:30,Sales Channel 6,Party 1741,1007680,Customer Name1559,202517268,11100465,Item Category122,SKU400,528,-9.24,-9.239999771,0,0,518.76,-193.343,-29.6,295.817,1,2025-01-29,08:12:30
2025-02-06 15:20:35,Sales Channel 6,Party 2709,1012956,Customer Name286,202972442,11100466,Item Category56,SKU1446,56,-14,0,-14,0,42,-7.04,-0.48,34.48,1,2025-02-06,15:20:35
2025-01-08 22:15:33,Sales Channel 4,Party 1741,1007968,Customer Name4659,202407332,11100467,Item Category34,SKU2444,1168,-393.8,-393.7999878,0,0,774.2,-520.017,-59.12,195.063,1,2025-01-08,22:15:33
2025-01-10 15:11:23,Sales Channel 4,Party 1348,1005639,Customer Name852,202543639,11100468,Item Category34,SKU307,1080,0,0,0,0,1080,-528.058,-59.12,492.822,1,2025-01-10,15:11:23
2025-02-06 08:11:14,Sales Channel 4,Party 3397,1005650,Customer Name4546,202631942,11100469,Item Category102,SKU1497,2128,-580,-580,0,0,1548,-1188.061,50.96,410.899,1,2025-02-06,08:11:14
2025-01-29 08:12:25,Sales Channel 6,Party 2611,1007530,Customer Name609,203009361,11100470,Item Category49,SKU1043,1244,-224,0,-224,0,1020,-491.305,-66.16,462.535,1,2025-01-29,08:12:25
2025-01-08 08:12:57,Sales Channel 6,Party 1287,1009289,Customer Name2932,202726777,11100471,Item Category87,SKU1963,12476,-3480,0,-3480,0,8996,-8233.695,347.04,1109.345,1,2025-01-08,08:12:57
2025-02-22 08:11:56,Sales Channel 6,Party 1741,1007680,Customer Name1559,202927711,11100472,Item Category94,SKU2704,2808,-548.28,-548.2800293,0,0,2259.72,-1502.955,-163.44,593.325,1,2025-02-22,08:11:56
2025-02-25 22:13:08,Sales Channel 6,Party 2910,1011607,Customer Name4647,202565541,11100473,Item Category73,SKU2558,4588,-2368,-1628,0,-740,2220,-1974.382,5.4,251.018,1,2025-02-25,22:13:08
2025-02-04 22:22:15,Sales Channel 4,Party 2394,1007046,Customer Name7042,202938931,11100474,Item Category27,SKU1328,73248,0,0,0,0,73248,-44347.308,-28900.692,0,24,2025-02-04,22:22:15
2025-01-09 08:33:29,Sales Channel 6,Party 146,1011633,Customer Name552,202587067,11100475,Item Category49,SKU311,2560,0,0,0,0,2560,-767.812,-78.84,1713.348,1,2025-01-09,08:33:29
2025-01-28 15:12:38,Sales Channel 9,Party 1186,1008399,Customer Name7380,202527973,11100476,Item Category73,SKU503,2145.159912,0,0,0,0,2145.16,-1731.275,15.16,429.045,1,2025-01-28,15:12:38
2025-01-10 08:12:58,Sales Channel 6,Party 2009,1003971,Customer Name623,202825072,11100477,Item Category117,SKU712,6212,0,0,0,0,6212,-2424.644,-133.48,3653.876,1,2025-01-10,08:12:58
2025-02-24 22:23:45,Sales Channel 6,Party 1741,1007680,Customer Name1559,202794742,11100478,Item Category102,SKU1497,1908,-312.44,-312.4400024,0,0,1595.56,-1188.061,50.96,458.459,1,2025-02-24,22:23:45
2025-02-11 15:11:34,Sales Channel 4,Party 309,1003723,Customer Name6491,202513551,11100479,Item Category63,SKU34,604,0,0,0,0,604,-172.583,-6.24,425.177,1,2025-02-11,15:11:34
2025-02-07 08:12:08,Sales Channel 6,Party 2838,1011893,Customer Name2463,202891396,11100480,Item Category6,SKU2156,11144,-712,-1424,0,0,9720,-6052.574,-898.24,2769.186,2,2025-02-07,08:12:08
2025-02-10 15:13:18,Sales Channel 4,Party 2292,1006712,Customer Name6803,203020544,11100481,Item Category102,SKU1754,13860,0,0,0,0,13860,-8431.24,309.96,5738.72,7,2025-02-10,15:13:18
2025-01-23 15:13:41,Sales Channel 6,Party 1741,1007680,Customer Name1559,202439731,11100482,Item Category62,SKU221,2996,-1034.96,-1034.959961,0,0,1961.04,-1600.543,61.24,421.737,1,2025-01-23,15:13:41
2025-01-16 22:14:18,Sales Channel 4,Party 278,1002466,Customer Name6348,202860042,11100483,Item Category73,SKU236,5080,-1909.32,-1165.319946,-744,0,3170.68,-2058.258,5.4,1117.822,1,2025-01-16,22:14:18
2025-02-02 15:03:53,Sales Channel 6,Party 2009,1003971,Customer Name623,202773120,11100484,Item Category33,SKU2111,2124,0,0,0,0,2124,-1346.403,-132.8,644.797,1,2025-02-02,15:03:53
2025-02-14 08:13:59,Sales Channel 6,Party 1741,1007680,Customer Name1559,202858537,11100485,Item Category34,SKU1701,968,-264.56,-264.5599976,0,0,703.44,-393,-46.08,264.36,1,2025-02-14,08:13:59
2025-02-04 08:11:40,Sales Channel 6,Party 1741,1007680,Customer Name1559,202433468,11100486,Item Category104,SKU2743,2496,-574.24,-574.2399902,0,0,1921.76,-1097.994,-190.08,633.686,1,2025-02-04,08:11:40
2025-02-24 11:08:17,Sales Channel 6,Party 1741,1013099,Customer Name4282,202585076,11100487,Item Category87,SKU1601,8956,-2899,-2899,0,0,6057,-3788.309,-555.44,1713.251,1,2025-02-24,11:08:17
2025-01-15 15:13:07,Sales Channel 6,Party 1741,1007680,Customer Name1559,202761477,11100488,Item Category102,SKU1286,3188,-881.12,-881.1199951,0,0,2306.88,-1779.717,13.68,540.843,1,2025-01-15,15:13:07
2025-02-27 08:12:20,Sales Channel 6,Party 3248,1009754,Customer Name962,202801808,11100489,Item Category20,SKU2690,23400,0,0,0,0,23400,-12334.476,-486.52,10579.004,1,2025-02-27,08:12:20
2025-02-22 08:11:18,Sales Channel 4,Party 1537,1013027,Customer Name3486,202968028,11100490,Item Category34,SKU915,936,0,0,0,0,936,-542.064,-62.72,331.216,1,2025-02-22,08:11:18
2025-02-27 11:14:45,Sales Channel 4,Party 1147,1013930,Customer Name5690,202533580,11100491,Item Category114,SKU1842,960,0,0,0,0,960,-434.203,-76.8,448.997,20,2025-02-27,11:14:45
